measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,1996,55.25716100603415,57.718456710726805,50.42992710307089
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,1997,0.000223037082028287,0.00023765976221754606,0.0002066419117749268
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,1997,0.00010848097010522843,0.0001174322068251244,9.70389631575919e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,1997,107.97283981679672,110.8881005580176,103.8646246498511
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,1997,54.59270684143163,57.27260116919533,49.546987875765836
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,1998,0.00023019915942774785,0.00024537584780137315,0.00021325478518500926
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,1998,0.00011015595379924856,0.00011946664112854297,9.80638723392211e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,1998,111.60246014561965,114.58610088108978,107.37041849222348
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,1998,55.400808960929986,58.14944559732459,49.78268086843569
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,1999,0.0002319876107559079,0.0002471080295965226,0.00021504617382917486
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,1999,0.00011047671662367542,0.00011993668733298461,9.77213915397593e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,1999,112.60614414531439,115.78507921792932,108.28883588881403
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,1999,55.52446193290057,58.435398433291546,49.65857066241598
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2000,0.00022485788111078738,0.00023988734654905127,0.00020794348087934333
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2000,0.00010760056731749429,0.00011707522203268716,9.501389718156231e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2000,109.1851910294514,112.24756828444309,104.59408370082046
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2000,54.02516525801842,57.13412367998398,47.89658599232658
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2001,0.000222817523104807,0.00023802969337259505,0.00020626636996772272
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2001,0.00010586010782287158,0.00011562250214587966,9.30332607037954e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2001,108.0521316673356,111.16508283351214,103.20566399532501
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2001,53.02083706777367,56.178949258621415,46.90481386627197
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2002,0.0002220254878761953,0.00023697634719362285,0.00020481935440480516
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2002,0.00010541759347724583,0.0001150393805150209,9.177665298934006e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2002,107.35375320372958,110.7178330721947,102.02081298852617
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2002,52.56353127810698,56.03578046328958,45.97753851436226
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2003,0.0002292331061457913,0.00024461577532651913,0.00021136091128032847
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2003,0.00010659576028613504,0.00011671806599566518,9.217840368473647e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2003,110.42816214016202,113.83716420297588,105.15907177311824
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2003,52.87585804796597,56.46390064376733,46.28280603915804
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2004,0.0002285642037751677,0.00024412459416706038,0.00021010231794529828
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2004,0.0001091789138833215,0.00011971298723439041,9.414340020401386e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2004,109.69379686955848,113.06069302674153,103.98633327324866
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2004,53.89675892397438,57.61216767972653,46.93123981270576
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2005,0.00023460126792386303,0.0002510838387284294,0.00021547102639883894
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2005,0.00011010983070778038,0.00012106108595817519,9.422465067182729e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2005,112.30263631721802,115.97013728718714,106.15676542057562
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2005,54.19071832192427,58.068827975513386,46.897013419749754
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2006,0.00023103128652275293,0.0002481480077600876,0.00021276870238143045
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2006,0.0001089104446963697,0.00012032987259916631,9.279917438855303e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2006,110.42816440955899,114.05840269383488,104.0843109684822
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2006,53.50884705808243,57.55386926431492,45.892848131171924
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2007,0.00023336694986933742,0.0002509859460852361,0.0002137456741029785
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2007,0.00010850558895996223,0.00012053671584851973,9.139296939560235e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2007,111.37566727772996,115.35106937667688,104.34704879678284
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2007,53.19670197842175,57.657983042473354,45.023922598958464
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2008,0.00023414907752267256,0.00025153117973068063,0.000215098665404478
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2008,0.00010862243052401473,0.00012111002477138111,9.071260205017623e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2008,111.59091522099948,115.64303653135639,104.37799407142141
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2008,53.13980194256742,57.90833780528944,44.61009694018178
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2009,0.00023583371049595248,0.0002544153212585949,0.0002159600883939192
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2009,0.00010699858886984054,0.00011992317005251342,8.862794402642069e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2009,112.2581169619293,116.47951040474376,104.3804213041382
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2009,52.24009757421968,57.19906088952971,43.22851288255914
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2010,0.00023779217590708611,0.0002559827284510187,0.00021692623335335746
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2010,0.00010845450988253814,0.00012167104615981075,9.000348442152775e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2010,113.07896373000642,117.56302903925952,104.76629704296444
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2010,52.86406665514805,58.0508348574691,43.31242320797519
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2011,0.00023849417325796717,0.00025748448491036364,0.0002176468943102451
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2011,0.00011154638737105437,0.00012497713078863819,9.171565158356297e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2011,113.37018887018951,118.07634655875887,104.72855093182451
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2011,54.29314057438441,59.76313297246138,44.40413556615943
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2012,0.0002360182791259217,0.00025497521229616134,0.00021499285629615654
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2012,0.00010936262536025823,0.0001229476815935526,8.921714795815035e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2012,112.0200379257195,116.82862264039886,103.18647640588374
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2012,53.06260305687224,58.544119608099024,43.01349461133157
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2013,0.0002345150163807277,0.000253477284288303,0.0002123340748779045
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2013,0.0001092644555801263,0.0001230327445263352,8.841443372810185e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2013,111.18940109633662,116.2230208266339,101.59433968490133
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2013,52.86367288756379,58.47412874087802,42.60974901058482
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2014,0.00023096982411109724,0.00024999286805138337,0.0002086785908909026
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2014,0.00010923667586691502,0.0001232479964618459,8.794193868790027e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2014,109.4105483591501,114.33703702470744,99.68601192769921
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2014,52.72342499429366,58.466664672489145,42.37213308111994
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2015,0.00022814696059815363,0.0002473155972025807,0.00020577094101385275
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2015,0.00010664992614698898,0.00012092310626872085,8.527626096686865e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2015,107.99636047375621,113.39379373082363,97.85951724546828
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2015,51.39930258560439,57.36145365082209,40.893400158807346
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2016,0.0002268061583973299,0.00024620719390258504,0.00020365929252254918
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2016,0.00010773630436043155,0.00012213860178657927,8.671524666635226e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2016,107.35581371504077,112.90831924831723,97.40541638182226
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2016,52.039619110883756,57.94300813329885,41.528923586179964
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2017,0.00022308469945260764,0.0002419942598756196,0.00020052748352142324
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2017,0.00010625211092469406,0.00012073573806191523,8.533352418878037e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2017,105.62622627543338,111.49693537662577,95.40357692545184
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2017,51.45273122225232,57.43121825235159,41.20054571807155
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2018,0.00022501885761609216,0.00026237721473624186,0.00019020053772032577
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2018,0.00010852910735209575,0.00012935497068205647,8.504254247219689e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2018,106.75941778520975,122.50893572956886,90.24090854337392
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2018,52.60468390245428,61.979858825835116,42.01142215995853
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2019,0.0002264459911064445,0.0002781355529399882,0.00018205373574021837
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2019,0.00011022933564591261,0.00013556133672508979,8.253038963466794e-05
6,Incidence,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2019,107.87718615558612,131.723801830067,87.05143838165114
6,Incidence,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2019,53.510575506818554,65.02912351641623,39.86023798764035
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,1990,2.87122714306475e-05,3.4389927765874975e-05,2.345866697196309e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,1990,1.4134480909368887e-05,1.684874015317264e-05,1.155092060466311e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,1990,15.219397722350328,18.213598537292636,12.616624964806874
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,1990,8.21721199805886,9.792146204877632,6.782273315213902
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,1991,2.881332886078799e-05,3.469863658955176e-05,2.350476769052224e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,1991,1.4198735982223465e-05,1.6812236794473696e-05,1.1674022596790841e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,1991,15.316150385903088,18.324601977630774,12.682698829541065
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,1991,8.245802527335497,9.716950550772994,6.849610643298819
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,1992,2.9015684848265262e-05,3.509652238607822e-05,2.363875048315109e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,1992,1.431714626065058e-05,1.6884454370620823e-05,1.1885727370939869e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,1992,15.460317425058188,18.482595190921383,12.813974278423455
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,1992,8.299264335207907,9.716212830005244,6.91610212874645
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,1993,2.938910311958906e-05,3.52971967590994e-05,2.386422600492665e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,1993,1.5638294038333105e-05,1.8459690781307705e-05,1.2941021519264339e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,1993,15.679185242187403,18.70815449461018,12.953130299482252
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,1993,9.048490174572613,10.443574053723385,7.5876851275079575
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,1994,2.9738806454952276e-05,3.588903817440036e-05,2.426141605073386e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,1994,1.573607428748864e-05,1.8607348097890603e-05,1.305978575317741e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,1994,15.871655870301028,19.004164641935343,13.155793115166004
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,1994,9.08869517943965,10.503629840352636,7.65103742484647
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,1995,3.033275713848111e-05,3.676839741909216e-05,2.4662124866002468e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,1995,1.572475299781042e-05,1.8622994656156656e-05,1.3084394956047597e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,1995,16.174905050150784,19.237519143659497,13.47391393362618
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,1995,9.06554989917897,10.482131767849127,7.691745810955661
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,1996,3.1003456686404704e-05,3.727752532667815e-05,2.569250390032974e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,1996,1.5942994501113243e-05,1.9063435283676803e-05,1.348535194229381e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,1996,16.479810316307788,19.415125514267793,13.850304282358799
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,1996,9.168762834991043,10.62006939680626,7.777175563324433
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,1997,3.0989888050468764e-05,3.723405798322449e-05,2.5973295697566063e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,1997,1.6191928153880618e-05,1.927361755042823e-05,1.3716840577917585e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,1997,16.39790339346869,19.354860543034075,13.921600053238972
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,1997,9.28895347174657,10.83927110029026,7.933352046042435
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,1998,3.132881167751041e-05,3.7494269903555184e-05,2.6351441135401434e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,1998,1.6202353579366135e-05,1.939670442484067e-05,1.3693376701978078e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,1998,16.48575872455927,19.50624139807617,14.090594950117518
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,1998,9.26995225550973,10.756878192397009,7.931769573308505
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,1999,3.106184139399559e-05,3.71517764357705e-05,2.6133589316017635e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,1999,1.6078612106755027e-05,1.9282263380752825e-05,1.3509823746117686e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,1999,16.252688348656758,18.996417008824146,13.898805291347367
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,1999,9.1675185703918,10.589741432271149,7.788950563147309
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2000,3.0863892454223965e-05,3.6807570038306036e-05,2.615460996908707e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2000,1.562452593661102e-05,1.8741242853867505e-05,1.3034312265684313e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2000,16.07631147800507,18.676522147035712,13.829930182423183
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2000,8.88264213150752,10.296410330877487,7.551902429257791
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2001,3.111836202018206e-05,3.710698437580682e-05,2.6449673225335336e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2001,1.5255093247020686e-05,1.8155004033494684e-05,1.2742617409666604e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2001,16.160406245589794,18.687285394486764,13.960821531495515
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2001,8.650907625425207,10.084513301066167,7.40800881483563
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2002,3.08706433343548e-05,3.663161381031573e-05,2.607920107720695e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2002,1.5505103674727204e-05,1.8397988543123532e-05,1.2961851480322465e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2002,16.001342984511354,18.40919997444171,13.757942790515733
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2002,8.774971194984834,10.223867461682119,7.486098954906726
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2003,3.067330732057162e-05,3.6459598620130785e-05,2.60188605082679e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2003,1.4854413709860857e-05,1.7659502220337344e-05,1.2456612872469014e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2003,15.879703414217852,18.46831182893459,13.67530204631319
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2003,8.391961083810799,9.799571146900432,7.166805199573815
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2004,3.0660700061786584e-05,3.647271583968467e-05,2.5905908797644933e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2004,1.3300140450673323e-05,1.5737170345836807e-05,1.1172305752369521e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2004,15.842872046363016,18.42935430696274,13.560567857852178
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2004,7.503140404450745,8.793360172994088,6.437575076917855
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2005,3.052539668142232e-05,3.623257053772872e-05,2.548257354246776e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2005,1.3537773166012898e-05,1.6052940659927326e-05,1.1334456061788542e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2005,15.749174915596003,18.31302675265028,13.498856350550328
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2005,7.621591114464568,8.933426184830575,6.509374743295724
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2006,3.121130771362301e-05,3.687907702511934e-05,2.6323888845783724e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2006,1.3503808323006495e-05,1.599642038891789e-05,1.13382105907894e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2006,16.077441164014836,18.68348069256905,13.782402079721168
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2006,7.586394277553562,8.856899751120876,6.492433084198246
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2007,3.171333085599641e-05,3.718103294565572e-05,2.6809518923807e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2007,1.3540013219265535e-05,1.6037841074140302e-05,1.1346386925160094e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2007,16.30445228667334,18.860711371335086,13.896718207101252
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2007,7.583761443348115,8.812641701255034,6.523478896468584
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2008,3.250362979636849e-05,3.818147053281119e-05,2.7430591289699173e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2008,1.3493785963484579e-05,1.5899820406577645e-05,1.1347614019086723e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2008,16.663769286605934,19.341154013229342,14.189589286829309
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2008,7.533395110385391,8.742032451444908,6.439368299255068
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2009,3.364951104884667e-05,3.946065800437118e-05,2.8517918228811737e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2009,1.3301552280308319e-05,1.5689553833597186e-05,1.1151279934068527e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2009,17.21333679686379,20.02348033074193,14.613358663508665
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2009,7.406799585113461,8.583192786021495,6.3190343732224425
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2010,3.4253650642708025e-05,4.0280425752968254e-05,2.8730986615415977e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2010,1.3015717347423423e-05,1.5463854710921136e-05,1.1004762819712116e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2010,17.497842753221942,20.298058472621673,14.926058944109537
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2010,7.231085885776409,8.48789108429944,6.166322237156128
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2011,3.452492300516534e-05,4.0725389862136024e-05,2.885651221833963e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2011,1.2696687196551477e-05,1.506626155789481e-05,1.0771595180659026e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2011,17.607771818766373,20.56492625108333,14.977312390227498
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2011,7.04727678050055,8.24031748700055,6.0337516698615925
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2012,3.510879979549418e-05,4.1542219618643126e-05,2.9165275177105938e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2012,1.2632635554096495e-05,1.5011350460041173e-05,1.0676736202216073e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2012,17.84776849105168,20.920079140146516,14.982608024166586
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2012,6.997321281412843,8.206729121006669,5.9558631936235935
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2013,3.593805238378508e-05,4.25950653695477e-05,2.9537699126225887e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2013,1.260737563125299e-05,1.5005571191178079e-05,1.0594016223142081e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2013,18.19701899315946,21.337151155548145,15.228415008170751
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2013,6.970042887649652,8.17224167383843,5.946718414053901
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2014,3.628706906255332e-05,4.340728401912811e-05,2.943419568163425e-05
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2014,1.2675962801433032e-05,1.5249169728339569e-05,1.0601026757712923e-05
6,Incidence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2014,18.31607375595068,21.72699686875315,15.104203016805846
6,Incidence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2014,6.995164792978829,8.282320687815806,5.920692378715575
